cluster_id,variant,alpha_topic,beta_pattern,delta_redundancy,summary_words,run82_target_words,absolute_budget_mismatch_pct,concept_precision,concept_recall,concept_f1,concept_jaccard,entity_precision,entity_recall,entity_f1,entity_jaccard,relation_precision,relation_recall,relation_f1,relation_jaccard,exact_triple_precision,exact_triple_recall,exact_triple_f1,exact_triple_jaccard,soft_triple_precision,soft_triple_recall,soft_triple_f1,domain_accuracy,range_accuracy,domain_range_pair_accuracy,schema_violation_rate,node_retention,edge_retention,edge_jaccard,relation_type_retention,lcc_ratio,central_node_preservation_at10,candidate_concepts,candidate_entities,candidate_triples,candidate_nodes,candidate_edges
test_00042,no_pattern,1.0,0.0,1.0,167,194,13.917525773195877,1.0,0.1377245508982036,0.2421052631578947,0.1377245508982036,1.0,0.14705882352941177,0.25641025641025644,0.14705882352941177,1.0,0.23684210526315788,0.38297872340425526,0.23684210526315788,1.0,0.18181818181818182,0.3076923076923077,0.18181818181818182,1.0,0.18181818181818182,0.3076923076923077,1.0,1.0,1.0,0.0,0.17721518987341772,0.18181818181818182,0.18181818181818182,0.23684210526315788,0.6363636363636364,0.2,23,10,10,14,10
test_00042,no_redundancy,0.3,0.7,0.0,321,194,65.4639175257732,1.0,0.2275449101796407,0.37073170731707317,0.2275449101796407,1.0,0.27941176470588236,0.4367816091954023,0.27941176470588236,1.0,0.13157894736842105,0.23255813953488372,0.13157894736842105,1.0,0.10909090909090909,0.19672131147540983,0.10909090909090909,1.0,0.10909090909090909,0.19672131147540983,1.0,1.0,1.0,0.0,0.12658227848101267,0.10909090909090909,0.10909090909090909,0.13157894736842105,0.2727272727272727,0.3,38,19,6,10,6
test_00049,full_run82,0.3,0.7,1.0,549,549,0.0,0.75,0.048561151079136694,0.09121621621621621,0.047787610619469026,0.8571428571428571,0.06,0.11214953271028037,0.0594059405940594,1.0,0.017241379310344827,0.03389830508474576,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.010869565217391304,0.02150537634408602,1.0,1.0,1.0,0.0,0.007874015748031496,0.0,0.0,0.017241379310344827,0.16666666666666666,0.0,36,35,1,2,1
test_00049,no_topic,0.0,1.0,1.0,627,549,14.207650273224044,0.84375,0.048561151079136694,0.09183673469387756,0.0481283422459893,0.8717948717948718,0.068,0.1261595547309833,0.06732673267326733,1.0,0.017241379310344827,0.03389830508474576,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.010869565217391304,0.02150537634408602,1.0,1.0,1.0,0.0,0.007874015748031496,0.0,0.0,0.017241379310344827,0.16666666666666666,0.0,32,39,1,2,1
test_00049,no_pattern,1.0,0.0,1.0,166,549,69.76320582877959,0.9,0.03237410071942446,0.0625,0.03225806451612903,0.875,0.028,0.05426356589147287,0.027888446215139442,1.0,0.10344827586206896,0.1875,0.10344827586206896,1.0,0.07608695652173914,0.1414141414141414,0.07608695652173914,1.0,0.07608695652173914,0.1414141414141414,1.0,1.0,1.0,0.0,0.09448818897637795,0.07608695652173914,0.07608695652173914,0.10344827586206896,0.25,0.2,20,16,7,12,7
test_00049,no_redundancy,0.3,0.7,0.0,948,549,72.6775956284153,0.8181818181818182,0.06474820143884892,0.12,0.06382978723404255,0.9,0.09,0.16363636363636364,0.0891089108910891,1.0,0.05172413793103448,0.09836065573770492,0.05172413793103448,1.0,0.06521739130434782,0.12244897959183672,0.06521739130434782,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0,1.0,0.0,0.06299212598425197,0.06521739130434782,0.06521739130434782,0.05172413793103448,0.3333333333333333,0.1,44,50,6,8,6
test_00064,full_run82,0.3,0.7,1.0,210,210,0.0,0.975609756097561,0.09803921568627451,0.17817371937639195,0.097799511002445,0.9565217391304348,0.08695652173913043,0.15942028985507248,0.08661417322834646,1.0,0.06153846153846154,0.11594202898550725,0.06153846153846154,1.0,0.054945054945054944,0.10416666666666666,0.054945054945054944,1.0,0.054945054945054944,0.10416666666666666,1.0,1.0,1.0,0.0,0.0625,0.054945054945054944,0.054945054945054944,0.06153846153846154,0.375,0.0,41,23,5,9,5
test_00064,no_topic,0.0,1.0,1.0,258,210,22.857142857142858,1.0,0.11519607843137254,0.20659340659340658,0.11519607843137254,1.0,0.11067193675889328,0.199288256227758,0.11067193675889328,1.0,0.13846153846153847,0.24324324324324326,0.13846153846153847,1.0,0.10989010989010989,0.198019801980198,0.10989010989010989,1.0,0.10989010989010989,0.198019801980198,1.0,1.0,1.0,0.0,0.11805555555555555,0.10989010989010989,0.10989010989010989,0.13846153846153847,0.5,0.2,47,28,10,17,10
test_00064,no_pattern,1.0,0.0,1.0,193,210,8.095238095238095,0.975,0.09558823529411764,0.17410714285714285,0.09535452322738386,0.9473684210526315,0.07114624505928854,0.1323529411764706,0.07086614173228346,1.0,0.1076923076923077,0.19444444444444445,0.1076923076923077,1.0,0.08791208791208792,0.16161616161616163,0.08791208791208792,1.0,0.08791208791208792,0.16161616161616163,1.0,1.0,1.0,0.0,0.09722222222222222,0.08791208791208792,0.08791208791208792,0.1076923076923077,0.375,0.1,40,19,8,14,8
test_00064,no_redundancy,0.3,0.7,0.0,422,210,100.95238095238095,1.0,0.14215686274509803,0.24892703862660945,0.14215686274509803,1.0,0.17391304347826086,0.29629629629629634,0.17391304347826086,1.0,0.07692307692307693,0.14285714285714288,0.07692307692307693,1.0,0.06593406593406594,0.12371134020618557,0.06593406593406594,1.0,0.06593406593406594,0.12371134020618557,1.0,1.0,1.0,0.0,0.0763888888888889,0.06593406593406594,0.06593406593406594,0.07692307692307693,0.375,0.3,58,44,6,11,6
test_00083,full_run82,0.3,0.7,1.0,280,280,0.0,1.0,0.8,0.888888888888889,0.8,1.0,0.84,0.9130434782608696,0.84,1.0,0.6363636363636364,0.7777777777777778,0.6363636363636364,1.0,0.6153846153846154,0.761904761904762,0.6153846153846154,1.0,0.6153846153846154,0.761904761904762,1.0,1.0,1.0,0.0,0.7142857142857143,0.6153846153846154,0.6153846153846154,0.6363636363636364,0.6,0.8,44,21,8,15,8
test_00083,no_topic,0.0,1.0,1.0,301,280,7.5,1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091,1.0,0.92,0.9583333333333334,0.92,1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091,1.0,0.9230769230769231,0.9600000000000001,0.9230769230769231,1.0,0.9230769230769231,0.9600000000000001,1.0,1.0,1.0,0.0,0.9523809523809523,0.9230769230769231,0.9230769230769231,0.9090909090909091,0.8,1.0,50,23,12,20,12
test_00083,no_pattern,1.0,0.0,1.0,271,280,3.214285714285714,1.0,0.7454545454545455,0.8541666666666666,0.7454545454545455,1.0,0.84,0.9130434782608696,0.84,1.0,0.7272727272727273,0.8421052631578948,0.7272727272727273,1.0,0.7692307692307693,0.8695652173913044,0.7692307692307693,1.0,0.7692307692307693,0.8695652173913044,1.0,1.0,1.0,0.0,0.8571428571428571,0.7692307692307693,0.7692307692307693,0.7272727272727273,0.6,0.9,41,21,10,18,10
test_00083,no_redundancy,0.3,0.7,0.0,297,280,6.071428571428571,1.0,0.8181818181818182,0.9,0.8181818181818182,1.0,0.8,0.888888888888889,0.8,1.0,0.6363636363636364,0.7777777777777778,0.6363636363636364,1.0,0.6153846153846154,0.761904761904762,0.6153846153846154,1.0,0.6153846153846154,0.761904761904762,1.0,1.0,1.0,0.0,0.7142857142857143,0.6153846153846154,0.6153846153846154,0.6363636363636364,0.6,0.8,45,20,8,15,8
test_00090,full_run82,0.3,0.7,1.0,358,358,0.0,1.0,0.6235294117647059,0.7681159420289855,0.6235294117647059,1.0,0.8125,0.896551724137931,0.8125,1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.3783783783783784,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5,0.5,53,39,8,14,8
test_00090,no_topic,0.0,1.0,1.0,371,358,3.6312849162011176,1.0,0.6588235294117647,0.7943262411347518,0.6588235294117647,1.0,0.6875,0.8148148148148148,0.6875,1.0,0.4,0.5714285714285715,0.4,0.75,0.25,0.375,0.23076923076923078,0.875,0.2916666666666667,0.43750000000000006,0.875,1.0,0.875,0.125,0.32432432432432434,0.25,0.23076923076923078,0.4,0.5,0.4,56,33,8,13,8
test_00090,no_pattern,1.0,0.0,1.0,280,358,21.787709497206702,0.9767441860465116,0.49411764705882355,0.65625,0.4883720930232558,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,0.5333333333333333,0.6956521739130436,0.5333333333333333,1.0,0.4166666666666667,0.5882352941176471,0.4166666666666667,1.0,0.4166666666666667,0.5882352941176471,1.0,1.0,1.0,0.0,0.4864864864864865,0.4166666666666667,0.4166666666666667,0.5333333333333333,0.5,0.6,43,32,10,18,10
test_00090,no_redundancy,0.3,0.7,0.0,394,358,10.05586592178771,1.0,0.5882352941176471,0.7407407407407407,0.5882352941176471,1.0,0.5,0.6666666666666666,0.5,1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667,0.9090909090909091,0.4166666666666667,0.5714285714285715,0.4,0.9090909090909091,0.4166666666666667,0.5714285714285715,1.0,1.0,1.0,0.0,0.40540540540540543,0.4166666666666667,0.4,0.4666666666666667,1.0,0.3,50,24,11,15,11
test_00104,full_run82,0.3,0.7,1.0,410,410,0.0,1.0,0.8181818181818182,0.9,0.8181818181818182,1.0,0.95,0.9743589743589743,0.95,1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334,1.0,0.85,0.9189189189189189,0.85,1.0,0.85,0.9189189189189189,1.0,1.0,1.0,0.0,0.896551724137931,0.85,0.85,0.8333333333333334,1.0,0.9,63,38,17,26,17
test_00104,no_topic,0.0,1.0,1.0,411,410,0.24390243902439024,1.0,0.8051948051948052,0.8920863309352518,0.8051948051948052,1.0,0.95,0.9743589743589743,0.95,1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334,1.0,0.85,0.9189189189189189,0.85,1.0,0.85,0.9189189189189189,1.0,1.0,1.0,0.0,0.896551724137931,0.85,0.85,0.8333333333333334,1.0,0.9,62,38,17,26,17
test_00104,no_pattern,1.0,0.0,1.0,294,410,28.292682926829265,1.0,0.7012987012987013,0.8244274809160306,0.7012987012987013,1.0,0.75,0.8571428571428571,0.75,1.0,0.5,0.6666666666666666,0.5,1.0,0.45,0.6206896551724138,0.45,1.0,0.45,0.6206896551724138,0.8888888888888888,1.0,0.8888888888888888,0.11111111111111116,0.4827586206896552,0.45,0.45,0.5,0.8,0.6,54,30,9,14,9
test_00104,no_redundancy,0.3,0.7,0.0,398,410,2.9268292682926833,1.0,0.7662337662337663,0.8676470588235293,0.7662337662337663,1.0,0.825,0.9041095890410958,0.825,1.0,0.7222222222222222,0.8387096774193548,0.7222222222222222,1.0,0.75,0.8571428571428571,0.75,1.0,0.75,0.8571428571428571,1.0,1.0,1.0,0.0,0.7931034482758621,0.75,0.75,0.7222222222222222,1.0,0.7,59,33,15,23,15
test_00106,full_run82,0.3,0.7,1.0,263,263,0.0,1.0,0.28313253012048195,0.44131455399061037,0.28313253012048195,1.0,0.421875,0.5934065934065934,0.421875,1.0,0.15,0.2608695652173913,0.15,1.0,0.12244897959183673,0.2181818181818182,0.12244897959183673,1.0,0.12244897959183673,0.2181818181818182,1.0,1.0,1.0,0.0,0.17142857142857143,0.12244897959183673,0.12244897959183673,0.15,0.1,0.1,47,27,6,12,6
test_00106,no_topic,0.0,1.0,1.0,279,263,6.083650190114068,1.0,0.3072289156626506,0.4700460829493087,0.3072289156626506,1.0,0.40625,0.5777777777777777,0.40625,1.0,0.175,0.2978723404255319,0.175,1.0,0.14285714285714285,0.25,0.14285714285714285,1.0,0.14285714285714285,0.25,1.0,1.0,1.0,0.0,0.2,0.14285714285714285,0.14285714285714285,0.175,0.1,0.3,51,26,7,14,7
test_00106,no_pattern,1.0,0.0,1.0,201,263,23.574144486692013,1.0,0.2289156626506024,0.37254901960784315,0.2289156626506024,1.0,0.328125,0.49411764705882355,0.328125,1.0,0.25,0.4,0.25,1.0,0.20408163265306123,0.3389830508474576,0.20408163265306123,1.0,0.20408163265306123,0.3389830508474576,1.0,1.0,1.0,0.0,0.2714285714285714,0.20408163265306123,0.20408163265306123,0.25,0.15,0.1,38,21,10,19,10
test_00106,no_redundancy,0.3,0.7,0.0,348,263,32.31939163498099,1.0,0.3132530120481928,0.47706422018348627,0.3132530120481928,0.9473684210526315,0.28125,0.43373493975903615,0.27692307692307694,1.0,0.325,0.4905660377358491,0.325,1.0,0.2857142857142857,0.4444444444444445,0.2857142857142857,1.0,0.2857142857142857,0.4444444444444445,0.7857142857142857,1.0,0.7857142857142857,0.2142857142857143,0.22857142857142856,0.2857142857142857,0.2857142857142857,0.325,0.6,0.4,52,19,14,16,14
test_00128,full_run82,0.3,0.7,1.0,194,194,0.0,1.0,0.0967741935483871,0.17647058823529413,0.0967741935483871,1.0,0.19047619047619047,0.32,0.19047619047619047,1.0,0.08695652173913043,0.16,0.08695652173913043,1.0,0.06666666666666667,0.125,0.06666666666666667,1.0,0.06666666666666667,0.125,1.0,1.0,1.0,0.0,0.08163265306122448,0.06666666666666667,0.06666666666666667,0.08695652173913043,0.3333333333333333,0.2,33,20,4,8,4
test_00128,no_topic,0.0,1.0,1.0,303,194,56.18556701030928,1.0,0.17888563049853373,0.3034825870646766,0.17888563049853373,1.0,0.18095238095238095,0.3064516129032258,0.18095238095238095,0.8,0.08695652173913043,0.1568627450980392,0.0851063829787234,0.8,0.06666666666666667,0.12307692307692308,0.06557377049180328,0.8,0.06666666666666667,0.12307692307692308,0.8,0.8,0.8,0.19999999999999996,0.08163265306122448,0.06666666666666667,0.06557377049180328,0.08695652173913043,0.3333333333333333,0.1,61,19,5,10,5
test_00128,no_pattern,1.0,0.0,1.0,214,194,10.309278350515463,1.0,0.10263929618768329,0.18617021276595747,0.10263929618768329,1.0,0.24761904761904763,0.3969465648854962,0.24761904761904763,1.0,0.08695652173913043,0.16,0.08695652173913043,1.0,0.08333333333333333,0.15384615384615385,0.08333333333333333,1.0,0.08333333333333333,0.15384615384615385,0.8,1.0,0.8,0.19999999999999996,0.10204081632653061,0.08333333333333333,0.08333333333333333,0.08695652173913043,0.3333333333333333,0.1,35,26,5,10,5
test_00128,no_redundancy,0.3,0.7,0.0,408,194,110.30927835051547,1.0,0.17595307917888564,0.29925187032418954,0.17595307917888564,1.0,0.06666666666666667,0.125,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,7,0,0,0
test_00141,full_run82,0.3,0.7,1.0,249,249,0.0,0.9512195121951219,0.4431818181818182,0.6046511627906976,0.43333333333333335,0.96,0.5106382978723404,0.6666666666666666,0.5,1.0,0.42105263157894735,0.5925925925925926,0.42105263157894735,0.8888888888888888,0.2962962962962963,0.4444444444444444,0.2857142857142857,0.8888888888888888,0.2962962962962963,0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.40540540540540543,0.2962962962962963,0.2857142857142857,0.42105263157894735,0.3333333333333333,0.4,41,25,9,15,9
test_00141,no_topic,0.0,1.0,1.0,249,249,0.0,0.9512195121951219,0.4431818181818182,0.6046511627906976,0.43333333333333335,0.96,0.5106382978723404,0.6666666666666666,0.5,1.0,0.42105263157894735,0.5925925925925926,0.42105263157894735,0.8888888888888888,0.2962962962962963,0.4444444444444444,0.2857142857142857,0.8888888888888888,0.2962962962962963,0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.40540540540540543,0.2962962962962963,0.2857142857142857,0.42105263157894735,0.3333333333333333,0.4,41,25,9,15,9
test_00141,no_pattern,1.0,0.0,1.0,223,249,10.441767068273093,0.9696969696969697,0.36363636363636365,0.5289256198347106,0.3595505617977528,0.9583333333333334,0.48936170212765956,0.6478873239436619,0.4791666666666667,1.0,0.3157894736842105,0.4799999999999999,0.3157894736842105,1.0,0.2222222222222222,0.3636363636363636,0.2222222222222222,1.0,0.2222222222222222,0.3636363636363636,0.8333333333333334,1.0,0.8333333333333334,0.16666666666666663,0.2972972972972973,0.2222222222222222,0.2222222222222222,0.3157894736842105,0.25,0.5,33,24,6,11,6
test_00141,no_redundancy,0.3,0.7,0.0,342,249,37.34939759036144,1.0,0.4431818181818182,0.6141732283464567,0.4431818181818182,1.0,0.5531914893617021,0.7123287671232876,0.5531914893617021,1.0,0.42105263157894735,0.5925925925925926,0.42105263157894735,1.0,0.4444444444444444,0.6153846153846153,0.4444444444444444,1.0,0.4444444444444444,0.6153846153846153,0.9166666666666666,1.0,0.9166666666666666,0.08333333333333337,0.4864864864864865,0.4444444444444444,0.4444444444444444,0.42105263157894735,0.5,0.6,39,26,12,18,12
test_00147,full_run82,0.3,0.7,1.0,289,289,0.0,1.0,0.04411764705882353,0.08450704225352113,0.04411764705882353,0.975609756097561,0.07168458781362007,0.1335559265442404,0.07155635062611806,1.0,0.040697674418604654,0.0782122905027933,0.040697674418604654,1.0,0.026402640264026403,0.05144694533762057,0.026402640264026403,1.0,0.026402640264026403,0.05144694533762057,1.0,1.0,1.0,0.0,0.03218390804597701,0.026402640264026403,0.026402640264026403,0.040697674418604654,0.075,0.0,57,41,8,14,8
test_00147,no_topic,0.0,1.0,1.0,394,289,36.332179930795846,1.0,0.06114551083591331,0.11524434719183077,0.06114551083591331,1.0,0.06810035842293907,0.12751677852348994,0.06810035842293907,1.0,0.03488372093023256,0.06741573033707865,0.03488372093023256,1.0,0.019801980198019802,0.038834951456310676,0.019801980198019802,1.0,0.019801980198019802,0.038834951456310676,1.0,1.0,1.0,0.0,0.02528735632183908,0.019801980198019802,0.019801980198019802,0.03488372093023256,0.075,0.1,79,38,6,11,6
test_00147,no_pattern,1.0,0.0,1.0,227,289,21.453287197231834,0.9772727272727273,0.033281733746130034,0.06437125748502995,0.033255993812838364,1.0,0.05734767025089606,0.10847457627118644,0.05734767025089606,1.0,0.05232558139534884,0.09944751381215469,0.05232558139534884,1.0,0.0297029702970297,0.05769230769230769,0.0297029702970297,1.0,0.0297029702970297,0.05769230769230769,1.0,1.0,1.0,0.0,0.03218390804597701,0.0297029702970297,0.0297029702970297,0.05232558139534884,0.1,0.2,44,32,9,14,9
test_00147,no_redundancy,0.3,0.7,0.0,489,289,69.20415224913495,1.0,0.05030959752321981,0.09579955784819455,0.05030959752321981,1.0,0.06630824372759857,0.12436974789915967,0.06630824372759857,1.0,0.01744186046511628,0.03428571428571429,0.01744186046511628,1.0,0.009900990099009901,0.0196078431372549,0.009900990099009901,1.0,0.009900990099009901,0.0196078431372549,1.0,1.0,1.0,0.0,0.013793103448275862,0.009900990099009901,0.009900990099009901,0.01744186046511628,0.05,0.1,65,37,3,6,3
test_00151,full_run82,0.3,0.7,1.0,492,492,0.0,1.0,0.5304347826086957,0.6931818181818182,0.5304347826086957,1.0,0.7466666666666667,0.8549618320610688,0.7466666666666667,1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667,1.0,0.46875,0.6382978723404256,0.46875,1.0,0.46875,0.6382978723404256,1.0,1.0,1.0,0.0,0.4883720930232558,0.46875,0.46875,0.4666666666666667,0.5454545454545454,0.6,61,56,15,21,15
test_00151,no_topic,0.0,1.0,1.0,492,492,0.0,1.0,0.5304347826086957,0.6931818181818182,0.5304347826086957,1.0,0.7466666666666667,0.8549618320610688,0.7466666666666667,1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667,1.0,0.46875,0.6382978723404256,0.46875,1.0,0.46875,0.6382978723404256,1.0,1.0,1.0,0.0,0.4883720930232558,0.46875,0.46875,0.4666666666666667,0.5454545454545454,0.6,61,56,15,21,15
test_00151,no_pattern,1.0,0.0,1.0,336,492,31.70731707317073,1.0,0.3739130434782609,0.5443037974683544,0.3739130434782609,1.0,0.4,0.5714285714285715,0.4,1.0,0.43333333333333335,0.6046511627906976,0.43333333333333335,1.0,0.40625,0.5777777777777777,0.40625,1.0,0.40625,0.5777777777777777,1.0,1.0,1.0,0.0,0.4186046511627907,0.40625,0.40625,0.43333333333333335,0.5454545454545454,0.5,43,30,13,18,13
test_00151,no_redundancy,0.3,0.7,0.0,605,492,22.96747967479675,1.0,0.591304347826087,0.7431693989071038,0.591304347826087,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,0.4,0.5714285714285715,0.4,1.0,0.40625,0.5777777777777777,0.40625,1.0,0.40625,0.5777777777777777,1.0,1.0,1.0,0.0,0.4883720930232558,0.40625,0.40625,0.4,0.2727272727272727,0.5,68,50,13,21,13
test_00170,full_run82,0.3,0.7,1.0,172,172,0.0,0.9666666666666667,0.20422535211267606,0.3372093023255814,0.20279720279720279,1.0,0.12790697674418605,0.2268041237113402,0.12790697674418605,1.0,0.23529411764705882,0.38095238095238093,0.23529411764705882,1.0,0.21951219512195122,0.36,0.21951219512195122,1.0,0.21951219512195122,0.36,1.0,1.0,1.0,0.0,0.21666666666666667,0.21951219512195122,0.21951219512195122,0.23529411764705882,0.5454545454545454,0.2,30,11,9,13,9
test_00170,no_topic,0.0,1.0,1.0,143,172,16.86046511627907,0.9523809523809523,0.14084507042253522,0.245398773006135,0.13986013986013987,1.0,0.16279069767441862,0.28,0.16279069767441862,1.0,0.14705882352941177,0.25641025641025644,0.14705882352941177,1.0,0.14634146341463414,0.2553191489361702,0.14634146341463414,1.0,0.14634146341463414,0.2553191489361702,1.0,1.0,1.0,0.0,0.15,0.14634146341463414,0.14634146341463414,0.14705882352941177,0.36363636363636365,0.2,21,14,6,9,6
test_00170,no_pattern,1.0,0.0,1.0,122,172,29.069767441860467,1.0,0.14084507042253522,0.2469135802469136,0.14084507042253522,1.0,0.12790697674418605,0.2268041237113402,0.12790697674418605,1.0,0.2647058823529412,0.4186046511627907,0.2647058823529412,1.0,0.24390243902439024,0.39215686274509803,0.24390243902439024,1.0,0.24390243902439024,0.39215686274509803,1.0,1.0,1.0,0.0,0.3,0.24390243902439024,0.24390243902439024,0.2647058823529412,0.2727272727272727,0.3,20,11,10,18,10
test_00170,no_redundancy,0.3,0.7,0.0,358,172,108.13953488372093,0.9787234042553191,0.323943661971831,0.48677248677248686,0.32167832167832167,0.9705882352941176,0.38372093023255816,0.55,0.3793103448275862,0.9090909090909091,0.29411764705882354,0.4444444444444445,0.2857142857142857,0.9285714285714286,0.3170731707317073,0.4727272727272727,0.30952380952380953,0.9285714285714286,0.3170731707317073,0.4727272727272727,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.1428571428571429,0.2833333333333333,0.3170731707317073,0.30952380952380953,0.29411764705882354,0.9090909090909091,0.6,47,34,14,18,14
test_00174,full_run82,0.3,0.7,1.0,405,405,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,59,37,7,13,7
test_00174,no_topic,0.0,1.0,1.0,405,405,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,59,37,7,13,7
test_00174,no_pattern,1.0,0.0,1.0,405,405,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,59,37,7,13,7
test_00174,no_redundancy,0.3,0.7,0.0,405,405,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,59,37,7,13,7
test_00180,full_run82,0.3,0.7,1.0,187,187,0.0,1.0,0.0576271186440678,0.10897435897435898,0.0576271186440678,1.0,0.1348314606741573,0.23762376237623764,0.1348314606741573,0.8888888888888888,0.08,0.14678899082568808,0.07920792079207921,0.8888888888888888,0.06722689075630252,0.125,0.06666666666666667,0.8888888888888888,0.06722689075630252,0.125,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.06936416184971098,0.06722689075630252,0.06666666666666667,0.08,0.3333333333333333,0.2,34,24,9,14,9
test_00180,no_topic,0.0,1.0,1.0,270,187,44.38502673796791,1.0,0.08813559322033898,0.161993769470405,0.08813559322033898,1.0,0.15730337078651685,0.27184466019417475,0.15730337078651685,1.0,0.13,0.23008849557522126,0.13,1.0,0.1092436974789916,0.19696969696969696,0.1092436974789916,1.0,0.1092436974789916,0.19696969696969696,1.0,1.0,1.0,0.0,0.12716763005780346,0.1092436974789916,0.1092436974789916,0.13,0.3333333333333333,0.1,52,28,13,22,13
test_00180,no_pattern,1.0,0.0,1.0,149,187,20.32085561497326,1.0,0.04067796610169491,0.0781758957654723,0.04067796610169491,1.0,0.09550561797752809,0.17435897435897438,0.09550561797752809,0.8333333333333334,0.05,0.09433962264150944,0.04950495049504951,0.8571428571428571,0.05042016806722689,0.09523809523809523,0.05,0.8571428571428571,0.05042016806722689,0.09523809523809523,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.057803468208092484,0.05042016806722689,0.05,0.05,0.3333333333333333,0.2,24,17,7,12,7
test_00180,no_redundancy,0.3,0.7,0.0,484,187,158.8235294117647,1.0,0.13220338983050847,0.23353293413173654,0.13220338983050847,1.0,0.15168539325842698,0.2634146341463415,0.15168539325842698,1.0,0.14,0.24561403508771928,0.14,1.0,0.12605042016806722,0.22388059701492538,0.12605042016806722,1.0,0.12605042016806722,0.22388059701492538,1.0,1.0,1.0,0.0,0.12716763005780346,0.12605042016806722,0.12605042016806722,0.14,0.4166666666666667,0.3,78,27,15,22,15
test_00187,full_run82,0.3,0.7,1.0,232,232,0.0,0.9787234042553191,0.13031161473087818,0.22999999999999998,0.12994350282485875,1.0,0.16304347826086957,0.2803738317757009,0.16304347826086957,1.0,0.22,0.36065573770491804,0.22,1.0,0.12359550561797752,0.21999999999999997,0.12359550561797752,1.0,0.12359550561797752,0.21999999999999997,1.0,1.0,1.0,0.0,0.1746031746031746,0.12359550561797752,0.12359550561797752,0.22,0.0625,0.3,47,15,11,22,11
test_00187,no_topic,0.0,1.0,1.0,282,232,21.551724137931032,1.0,0.18696883852691218,0.315035799522673,0.18696883852691218,1.0,0.09782608695652174,0.17821782178217824,0.09782608695652174,1.0,0.22,0.36065573770491804,0.22,1.0,0.14606741573033707,0.25490196078431376,0.14606741573033707,1.0,0.14606741573033707,0.25490196078431376,1.0,1.0,1.0,0.0,0.1746031746031746,0.14606741573033707,0.14606741573033707,0.22,0.15625,0.2,66,9,13,22,13
test_00187,no_pattern,1.0,0.0,1.0,211,232,9.051724137931034,0.9761904761904762,0.11614730878186968,0.20759493670886073,0.11581920903954802,1.0,0.13043478260869565,0.23076923076923078,0.13043478260869565,1.0,0.2,0.33333333333333337,0.2,1.0,0.12359550561797752,0.21999999999999997,0.12359550561797752,1.0,0.12359550561797752,0.21999999999999997,1.0,1.0,1.0,0.0,0.15873015873015872,0.12359550561797752,0.12359550561797752,0.2,0.09375,0.3,42,12,11,20,11
test_00187,no_redundancy,0.3,0.7,0.0,30,232,87.06896551724138,0.0,0.0,0.0,0.0,1.0,0.16304347826086957,0.2803738317757009,0.16304347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,0
